painting,paintingLabel,depicts,depictsLabel
http://www.wikidata.org/entity/Q22085984,Głowa starca,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22085984,Głowa starca,http://www.wikidata.org/entity/Q42804,broda
http://www.wikidata.org/entity/Q22085984,Głowa starca,http://www.wikidata.org/entity/Q191089,starość
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q8436,rodzina
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22086030,Autoportret z rodziną,http://www.wikidata.org/entity/Q2349882,Nicolaes de Helt Stockade
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q1311,zima
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q23413,zamek
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q337567,zbiornik wodny
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q1282870,lodowisko
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q2922911,Koudekerk aan den Rijn
http://www.wikidata.org/entity/Q22086091,Zamek Poelgeest w Koudekerk koło Lejdy,http://www.wikidata.org/entity/Q11721992,Groot Poelgeest
http://www.wikidata.org/entity/Q22086212,Św. Antoni Opat i św. Paweł Pustelnik,http://www.wikidata.org/entity/Q170547,Antoni Wielki
http://www.wikidata.org/entity/Q22086212,Św. Antoni Opat i św. Paweł Pustelnik,http://www.wikidata.org/entity/Q313798,Paweł z Teb
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q1096,cyna
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q40802,kraby
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q57216,talerz
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q80117,krewetki
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q210723,kielich
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q1093742,cytryna
http://www.wikidata.org/entity/Q22086357,Martwa natura z krewetkami i krabami na cynowym talerzu,http://www.wikidata.org/entity/Q1211742,rak
http://www.wikidata.org/entity/Q22086443,Widok portu,http://www.wikidata.org/entity/Q11446,statek wodny
http://www.wikidata.org/entity/Q22086443,Widok portu,http://www.wikidata.org/entity/Q44782,port wodny
http://www.wikidata.org/entity/Q22086443,Widok portu,http://www.wikidata.org/entity/Q337567,zbiornik wodny
http://www.wikidata.org/entity/Q22093348,Obrzezanie syna Mojżesza,http://www.wikidata.org/entity/Q9077,Mojżesz
http://www.wikidata.org/entity/Q22093348,Obrzezanie syna Mojżesza,http://www.wikidata.org/entity/Q61865,paw indyjski
http://www.wikidata.org/entity/Q22093348,Obrzezanie syna Mojżesza,http://www.wikidata.org/entity/Q205523,Sefora
http://www.wikidata.org/entity/Q22093348,Obrzezanie syna Mojżesza,http://www.wikidata.org/entity/Q235113,anioł
http://www.wikidata.org/entity/Q22115214,W karczmie,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22115214,W karczmie,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22115214,W karczmie,http://www.wikidata.org/entity/Q42804,broda
http://www.wikidata.org/entity/Q22115214,W karczmie,http://www.wikidata.org/entity/Q228283,kot
http://www.wikidata.org/entity/Q22115214,W karczmie,http://www.wikidata.org/entity/Q256020,karczma
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q32500,Karol V Habsburg
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q156657,Anna Habsburżanka
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q158256,Izabela Klara Eugenia Habsburg
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q176041,Elżbieta Walezjuszka
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q311452,Albrecht VII Habsburg
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q331575,Izabela Portugalska
http://www.wikidata.org/entity/Q21997891,Król Filip II Hiszpański ucztujący w towarzystwie rodziny i dworzan (Uczta monarsza),http://www.wikidata.org/entity/Q50814634,Philip II of Spain
http://www.wikidata.org/entity/Q21997991,Św. Katarzyna ze Sieny napastowana przez demony,http://www.wikidata.org/entity/Q177413,demon
http://www.wikidata.org/entity/Q21997991,Św. Katarzyna ze Sieny napastowana przez demony,http://www.wikidata.org/entity/Q229190,Katarzyna ze Sieny
http://www.wikidata.org/entity/Q21997999,Madonna z Dzieciątkiem,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q21997999,Madonna z Dzieciątkiem,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q21998069,Matka Boska Bolesna,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q21998124,Rodzina Marii z Rychnowa,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q21998124,Rodzina Marii z Rychnowa,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q21998172,"Maria z Dzieciątkiem i fundatorem, biskupem poznańskim Janem Lubrańskim",http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q21998172,"Maria z Dzieciątkiem i fundatorem, biskupem poznańskim Janem Lubrańskim",http://www.wikidata.org/entity/Q748954,Jan Lubrański
http://www.wikidata.org/entity/Q21998172,"Maria z Dzieciątkiem i fundatorem, biskupem poznańskim Janem Lubrańskim",http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q21998279,Tryptyk Zaśnięcia Marii,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q21998279,Tryptyk Zaśnięcia Marii,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q21998493,Święte Katarzyna i Małgorzata,http://www.wikidata.org/entity/Q179718,Katarzyna Aleksandryjska
http://www.wikidata.org/entity/Q21998493,Święte Katarzyna i Małgorzata,http://www.wikidata.org/entity/Q297742,Małgorzata Antiocheńska
http://www.wikidata.org/entity/Q21998636,Portret Katarzyny i Grzegorza Przybyłów,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q21998636,Portret Katarzyny i Grzegorza Przybyłów,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q21998636,Portret Katarzyny i Grzegorza Przybyłów,http://www.wikidata.org/entity/Q211423,złotnik
http://www.wikidata.org/entity/Q21998653,Portret Jana Krzysztofa Tarnowskiego w stroju portugalsko-polskim,http://www.wikidata.org/entity/Q6149330,Jan Krzysztof Tarnowski
http://www.wikidata.org/entity/Q21998658,Portret Jadwigi z Tarłów Mniszchowej,http://www.wikidata.org/entity/Q6121547,Jadwiga Tarło
http://www.wikidata.org/entity/Q21998717,Portret Katarzyny z Lubomirskich Ostrogskiej,http://www.wikidata.org/entity/Q6375212,Katarzyna Lubomirska
http://www.wikidata.org/entity/Q21998766,Portret mężczyzny w żółtym kaftanie,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q21998810,Portret mężczyzny w berecie,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q21998810,Portret mężczyzny w berecie,http://www.wikidata.org/entity/Q211718,Beret
http://www.wikidata.org/entity/Q21998849,Portret kobiety,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q21998937,Portret młodego mężczyzny (wiek 22),http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q21998937,Portret młodego mężczyzny (wiek 22),http://www.wikidata.org/entity/Q211718,Beret
http://www.wikidata.org/entity/Q21999196,Portret złotnika Jörga Herza,http://www.wikidata.org/entity/Q1518298,Jörg Herz
http://www.wikidata.org/entity/Q21999251,Portret mężczyzny w kapeluszu,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q21999251,Portret mężczyzny w kapeluszu,http://www.wikidata.org/entity/Q80151,kapelusz
http://www.wikidata.org/entity/Q21999348,Portret Doroty duńskiej (1504-1547),http://www.wikidata.org/entity/Q440412,Dorota
http://www.wikidata.org/entity/Q22001330,Portret króla polskiego Zygmunta I Jagiellona,http://www.wikidata.org/entity/Q54056,Zygmunt I Stary
http://www.wikidata.org/entity/Q22001346,Portret Henryka VIII Tudora,http://www.wikidata.org/entity/Q38370,Henryk VIII Tudor
http://www.wikidata.org/entity/Q22001364,Portret mężczyzny z rękawiczką,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22001364,Portret mężczyzny z rękawiczką,http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q22001384,Portret cesarza Karola V w stroju Mistrza Orderu Złotego Runa,http://www.wikidata.org/entity/Q32500,Karol V Habsburg
http://www.wikidata.org/entity/Q22002182,Portret rodziny,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22002182,Portret rodziny,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q22002182,Portret rodziny,http://www.wikidata.org/entity/Q3031,dziewczyna
http://www.wikidata.org/entity/Q22002182,Portret rodziny,http://www.wikidata.org/entity/Q8436,rodzina
http://www.wikidata.org/entity/Q22002182,Portret rodziny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22002448,Portret starej damy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22002448,Portret starej damy,http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q22002448,Portret starej damy,http://www.wikidata.org/entity/Q191089,starość
http://www.wikidata.org/entity/Q22002490,Portret mężczyzny z narcyzami i hiacyntem,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q22002490,Portret mężczyzny z narcyzami i hiacyntem,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22002490,Portret mężczyzny z narcyzami i hiacyntem,http://www.wikidata.org/entity/Q158758,hiacynt
http://www.wikidata.org/entity/Q22002490,Portret mężczyzny z narcyzami i hiacyntem,http://www.wikidata.org/entity/Q115740436,narcissus
http://www.wikidata.org/entity/Q22002886,Portret Giovanni de' Medici,http://www.wikidata.org/entity/Q1587522,Don Giovanni de' Medici
http://www.wikidata.org/entity/Q22002924,Portret Jana z Pernsteinu,http://www.wikidata.org/entity/Q1290494,Vojtěch II. z Pernštejna
http://www.wikidata.org/entity/Q22002966,Portret młodej damy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22003149,Portret mężczyzny z książką,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q22003149,Portret mężczyzny z książką,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22003236,Portret mężczyzny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22003236,Portret mężczyzny,http://www.wikidata.org/entity/Q653053,kryza
http://www.wikidata.org/entity/Q22003360,Portret mężczyzny z córką,http://www.wikidata.org/entity/Q7565,ojciec
http://www.wikidata.org/entity/Q22003360,Portret mężczyzny z córką,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q22003360,Portret mężczyzny z córką,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22003360,Portret mężczyzny z córką,http://www.wikidata.org/entity/Q308194,córka
http://www.wikidata.org/entity/Q22003417,Portret Anny z Kettlerów Radziwiłłowej,http://www.wikidata.org/entity/Q9155608,Anna Radziwiłłowa
http://www.wikidata.org/entity/Q22003564,Portret Kathariny von Hatzfeld,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22003564,Portret Kathariny von Hatzfeld,http://www.wikidata.org/entity/Q834277,House of Hatzfeld
http://www.wikidata.org/entity/Q22004232,Portret Henri Valois,http://www.wikidata.org/entity/Q53448,Henryk III Walezy
http://www.wikidata.org/entity/Q22004393,Portret Aleksandra Farnese,http://www.wikidata.org/entity/Q312903,Aleksander Farnese
http://www.wikidata.org/entity/Q22004703,Portret królowej Anny Jagiellonki w stroju wdowim,http://www.wikidata.org/entity/Q233989,Anna Jagiellonka
http://www.wikidata.org/entity/Q22004911,Portret młodej kobiety,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22005128,Dama w czerni,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22005128,Dama w czerni,http://www.wikidata.org/entity/Q1036729,Suknia
http://www.wikidata.org/entity/Q22005541,Portret arcyksięcia Maksymiliana III Habsburga (1558-1618),http://www.wikidata.org/entity/Q283909,Maksymilian III Habsburg
http://www.wikidata.org/entity/Q22005919,Portret Philippa Melanchthona,http://www.wikidata.org/entity/Q76325,Filip Melanchton
http://www.wikidata.org/entity/Q22006048,Portret brodatego mężczyzny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22006048,Portret brodatego mężczyzny,http://www.wikidata.org/entity/Q42804,broda
http://www.wikidata.org/entity/Q22006166,Portret mężczyzny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22006689,Portret młodej kobiety,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22006744,Portret Pani de Haerlefels z zamku Buzelaer,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22006786,Portret patrycjuszki,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22006786,Portret patrycjuszki,http://www.wikidata.org/entity/Q2095374,Patrycjat
http://www.wikidata.org/entity/Q22008696,Tryptyk Opłakiwania Chrystusa,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q22008696,Tryptyk Opłakiwania Chrystusa,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q22008696,Tryptyk Opłakiwania Chrystusa,http://www.wikidata.org/entity/Q42827,Grzegorz I
http://www.wikidata.org/entity/Q22008851,Noli me tangere,http://www.wikidata.org/entity/Q63070,Maria Magdalena
http://www.wikidata.org/entity/Q22008987,Sąd Ostateczny,http://www.wikidata.org/entity/Q1821239,sąd ostateczny
http://www.wikidata.org/entity/Q22008997,Alegoria chrześcijańskiej cierpliwości z Chronosem uwalniającym ją z kajdan,http://www.wikidata.org/entity/Q18535,alegoria
